<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
RI.IMOEX;60;20150203;190000;1650.1300000;1656.3500000;1646.1800000;1654.3600000;4286836864
RI.IMOEX;60;20150204;110000;1655.6300000;1663.8400000;1651.0100000;1655.5100000;4080794807
RI.IMOEX;60;20150204;120000;1655.5400000;1662.0500000;1654.0000000;1658.2900000;3412310016
RI.IMOEX;60;20150204;130000;1658.2500000;1659.3800000;1644.6400000;1645.1000000;3332449915
RI.IMOEX;60;20150204;140000;1645.0300000;1651.5600000;1643.2400000;1649.3200000;2160201430
RI.IMOEX;60;20150204;150000;1649.3100000;1658.3300000;1648.1200000;1658.2300000;2503613134
RI.IMOEX;60;20150204;160000;1658.2200000;1659.0500000;1649.5100000;1650.8400000;2012785107
RI.IMOEX;60;20150204;170000;1650.8200000;1658.7300000;1649.5800000;1658.0500000;2777182990
RI.IMOEX;60;20150204;180000;1658.2200000;1662.0500000;1656.2100000;1660.5700000;3694165190
RI.IMOEX;60;20150204;190000;1660.5600000;1664.5600000;1650.3000000;1656.0200000;4433191820
RI.IMOEX;60;20150205;110000;1650.2500000;1653.3500000;1642.5200000;1648.1200000;5008728917
RI.IMOEX;60;20150205;120000;1647.9000000;1653.1000000;1646.5600000;1647.2500000;3387577365
RI.IMOEX;60;20150205;130000;1647.1800000;1655.4000000;1647.0100000;1654.4100000;4686386711
RI.IMOEX;60;20150205;140000;1654.9700000;1686.3300000;1653.1700000;1686.1700000;8422665457
RI.IMOEX;60;20150205;150000;1686.0500000;1698.7600000;1684.2200000;1698.0100000;7629642444
RI.IMOEX;60;20150205;160000;1697.9900000;1698.6200000;1687.1200000;1692.6600000;4781741768
RI.IMOEX;60;20150205;170000;1692.5400000;1695.1600000;1686.8700000;1689.6600000;3196785303
RI.IMOEX;60;20150205;180000;1689.8500000;1696.1200000;1683.2500000;1683.2500000;4981119799
RI.IMOEX;60;20150205;190000;1683.6300000;1696.3800000;1683.3300000;1696.0600000;5099349339
RI.IMOEX;60;20150206;110000;1698.9200000;1741.6200000;1697.8400000;1736.8900000;11442016948
RI.IMOEX;60;20150206;120000;1736.9800000;1739.0200000;1727.7100000;1728.3600000;6384076464
RI.IMOEX;60;20150206;130000;1728.2300000;1735.4000000;1717.9100000;1734.2500000;5516227880
RI.IMOEX;60;20150206;140000;1734.1500000;1744.2900000;1733.7200000;1743.2600000;4638369942
RI.IMOEX;60;20150206;150000;1743.2800000;1753.7900000;1741.2600000;1745.9200000;5095273149
RI.IMOEX;60;20150206;160000;1745.9700000;1754.1800000;1744.9400000;1753.1900000;5535638393
RI.IMOEX;60;20150206;170000;1753.4900000;1759.9400000;1749.9600000;1753.4500000;5252033504
RI.IMOEX;60;20150206;180000;1753.4100000;1762.3600000;1752.2300000;1754.8200000;5078648491
RI.IMOEX;60;20150206;190000;1754.8200000;1759.1300000;1751.2500000;1755.4500000;5279667612
RI.IMOEX;60;20150209;110000;1757.2200000;1774.1000000;1751.7000000;1773.9700000;7063296937
RI.IMOEX;60;20150209;120000;1774.1500000;1829.6600000;1764.9800000;1814.9300000;21565466148
RI.IMOEX;60;20150209;130000;1814.7900000;1814.7900000;1782.0500000;1783.6900000;8199195773
RI.IMOEX;60;20150209;140000;1783.8000000;1796.2700000;1780.2900000;1790.8500000;3662385859
RI.IMOEX;60;20150209;150000;1790.8400000;1791.6000000;1775.1700000;1778.1000000;4558944653
RI.IMOEX;60;20150209;160000;1778.0800000;1784.7600000;1756.7100000;1761.3800000;5321909745
RI.IMOEX;60;20150209;170000;1761.6800000;1762.0000000;1740.5800000;1742.7500000;5084588883
RI.IMOEX;60;20150209;180000;1742.5900000;1755.6000000;1741.4200000;1754.7000000;3769374620
RI.IMOEX;60;20150209;190000;1754.9200000;1757.3200000;1746.7000000;1748.5500000;4054938556
RI.IMOEX;60;20150210;110000;1745.9800000;1773.2000000;1731.9600000;1768.3800000;5422766141
RI.IMOEX;60;20150210;120000;1769.7200000;1769.8100000;1754.0300000;1762.2100000;4458029899
RI.IMOEX;60;20150210;130000;1762.2400000;1773.1600000;1761.2900000;1770.1500000;4214265818
RI.IMOEX;60;20150210;140000;1770.1700000;1774.0600000;1758.7900000;1762.8500000;2688485398
RI.IMOEX;60;20150210;150000;1763.0200000;1765.1400000;1754.7800000;1758.6300000;2490164180
RI.IMOEX;60;20150210;160000;1758.6500000;1762.2700000;1754.2800000;1756.8400000;2004186542
RI.IMOEX;60;20150210;170000;1756.8900000;1758.0600000;1746.7100000;1749.1600000;2830485960
RI.IMOEX;60;20150210;180000;1749.1900000;1755.5500000;1734.4000000;1736.5100000;3919221014
RI.IMOEX;60;20150210;190000;1736.4600000;1744.7600000;1729.8400000;1742.3500000;4423097318
RI.IMOEX;60;20150211;110000;1765.8100000;1773.5400000;1759.4800000;1769.4100000;4854642804
RI.IMOEX;60;20150211;120000;1769.4400000;1770.1200000;1757.3200000;1760.9100000;2915664301
RI.IMOEX;60;20150211;130000;1760.8500000;1784.4200000;1760.6900000;1780.1100000;8466417775
RI.IMOEX;60;20150211;140000;1780.0600000;1782.9700000;1773.1900000;1780.8700000;3171492391
RI.IMOEX;60;20150211;150000;1780.8800000;1783.8500000;1775.5800000;1780.8700000;2781024033
RI.IMOEX;60;20150211;160000;1780.9400000;1787.7600000;1778.2100000;1780.2900000;3179684735
RI.IMOEX;60;20150211;170000;1780.2900000;1780.6300000;1765.6800000;1765.7000000;3486774974
RI.IMOEX;60;20150211;180000;1765.6400000;1777.0000000;1763.8500000;1771.0600000;4480366141
RI.IMOEX;60;20150211;190000;1771.0000000;1776.4500000;1762.9900000;1763.6000000;5155809086
RI.IMOEX;60;20150212;110000;1767.6500000;1802.7000000;1748.0200000;1754.1700000;14672206348
RI.IMOEX;60;20150212;120000;1754.1200000;1770.3200000;1751.2600000;1764.1300000;4515042366
RI.IMOEX;60;20150212;130000;1764.1300000;1811.9400000;1759.4700000;1811.1600000;23335001196
RI.IMOEX;60;20150212;140000;1811.1500000;1816.6000000;1798.4100000;1807.8300000;10795451432
RI.IMOEX;60;20150212;150000;1807.8600000;1813.6000000;1800.5800000;1804.4100000;7365458227
RI.IMOEX;60;20150212;160000;1804.4000000;1808.9900000;1801.3100000;1804.2600000;5158000991
RI.IMOEX;60;20150212;170000;1804.2000000;1805.9600000;1792.9500000;1798.7600000;6584350652
RI.IMOEX;60;20150212;180000;1798.7600000;1812.1500000;1796.5800000;1802.3400000;5701292843
RI.IMOEX;60;20150212;190000;1802.4000000;1807.1300000;1797.7500000;1802.8000000;7193129302
RI.IMOEX;60;20150213;110000;1818.7400000;1833.2700000;1817.8900000;1827.4700000;9255575723
RI.IMOEX;60;20150213;120000;1827.4700000;1836.4900000;1819.7400000;1825.3900000;12897920669
RI.IMOEX;60;20150213;130000;1825.4700000;1834.7700000;1820.5700000;1833.1900000;10749615671
