<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
RI.MOEXFN;60;20150211;150000;5023.1600000;5023.5800000;4991.9900000;5018.1700000;1080358860
RI.MOEXFN;60;20150211;160000;5020.1200000;5031.9200000;5008.6600000;5019.6400000;629443271
RI.MOEXFN;60;20150211;170000;5019.3300000;5020.3500000;4984.6800000;4986.0300000;1396903289
RI.MOEXFN;60;20150211;180000;4986.9000000;4999.8000000;4980.7400000;4994.8900000;1328518536
RI.MOEXFN;60;20150211;190000;4996.1300000;5007.1300000;4983.1100000;4983.6800000;1543275765
RI.MOEXFN;60;20150212;110000;5047.5500000;5078.8200000;4901.5100000;4926.7400000;5980636585
RI.MOEXFN;60;20150212;120000;4919.5200000;4980.6700000;4918.3100000;4958.7800000;1466704255
RI.MOEXFN;60;20150212;130000;4958.6100000;5104.4800000;4950.8500000;5104.4800000;8799998220
RI.MOEXFN;60;20150212;140000;5110.5300000;5125.2000000;5079.9500000;5109.8700000;4107738209
RI.MOEXFN;60;20150212;150000;5113.2100000;5155.0400000;5108.0300000;5123.6200000;4007896225
RI.MOEXFN;60;20150212;160000;5127.1400000;5132.8400000;5072.5000000;5075.3000000;2030937259
RI.MOEXFN;60;20150212;170000;5072.0300000;5083.7400000;5057.2600000;5072.6500000;3166745082
RI.MOEXFN;60;20150212;180000;5072.2700000;5091.0500000;5062.0900000;5067.6900000;2051095263
RI.MOEXFN;60;20150212;190000;5066.1500000;5084.6400000;5047.2700000;5084.6400000;2988238394
RI.MOEXFN;60;20150213;110000;5125.9400000;5158.5000000;5118.2500000;5157.2700000;3769852746
RI.MOEXFN;60;20150213;120000;5155.6900000;5175.6600000;5118.8900000;5153.8900000;6509914253
RI.MOEXFN;60;20150213;130000;5153.9100000;5188.3900000;5147.2200000;5182.5500000;4763448854
RI.MOEXFN;60;20150213;140000;5181.1900000;5182.7600000;5143.1600000;5147.4600000;2944939412
RI.MOEXFN;60;20150213;150000;5146.6300000;5153.3300000;5126.1400000;5132.6100000;1929918656
RI.MOEXFN;60;20150213;160000;5133.5700000;5162.4000000;5129.9900000;5162.3000000;2144284901
RI.MOEXFN;60;20150213;170000;5162.4600000;5170.0900000;5145.7200000;5158.1000000;3391692973
RI.MOEXFN;60;20150213;180000;5159.6500000;5195.4700000;5155.2800000;5195.4700000;2388674086
RI.MOEXFN;60;20150213;190000;5195.6500000;5197.6300000;5173.0900000;5184.1400000;3140246418
RI.MOEXFN;60;20150216;110000;5196.3400000;5242.4900000;5155.5500000;5165.8100000;3264605830
RI.MOEXFN;60;20150216;120000;5163.0200000;5177.7900000;5148.4000000;5161.4600000;2465591305
RI.MOEXFN;60;20150216;130000;5159.6800000;5189.7800000;5154.6400000;5178.1800000;1684944334
RI.MOEXFN;60;20150216;140000;5179.2100000;5179.2100000;5148.8800000;5148.8800000;1341336335
RI.MOEXFN;60;20150216;150000;5148.0400000;5172.5000000;5140.8800000;5164.1200000;1172148815
